YEAR,UNIQUE_PROVIDERS,PROVIDER_TYPE_CD,PROVIDER_TYPE_DESC,SITE_OF_SERVICE,PAYER,RESOURCE_UTILIZATION_BAND,RUCA_PROVIDER_CLASS,RUCA_CLASS,NUM_PROCEDURES,UNIQUE_PATIENTS,PROC_PER_PROV_MED,PROC_PER_PROV_MEAN,PROC_PER_PROV_SD,CHARGE_AMT_MED,CHARGE_AMT_MEAN,CHARGE_AMT_SD,CHARGE_AMT_SUM,INSURER_PAID_AMT_MED,INSURER_PAID_AMT_MEAN,INSURER_PAID_AMT_SD,INSURER_PAID_AMT_SUM,MEMBER_PAID_AMT_MED,MEMBER_PAID_AMT_MEAN,MEMBER_PAID_AMT_SD,MEMBER_PAID_AMT_SUM,TOTAL_PAID_AMT_MED,TOTAL_PAID_AMT_MEAN,TOTAL_PAID_AMT_SD,TOTAL_PAID_AMT_SUM
2019,12,14-02,GENERAL SURGERY,1,Commercial,4,3,1,112,34,3.00,9.33,11.72,$91.50,$184.23,$227.06,"$20,633.21",$63.02,$117.24,$152.89,"$13,131.04",$0.00,$19.90,$86.36,"$2,228.68",$69.25,$137.14,$168.62,"$15,359.72"
2019,15,14-02,GENERAL SURGERY,1,Commercial,4,3,2,104,36,2.00,6.93,13.28,$112.50,$203.08,$243.33,"$21,120.00",$67.28,$123.29,$168.45,"$12,822.15",$0.00,$22.93,$79.90,"$2,385.06",$84.02,$146.22,$180.31,"$15,207.21"
2019,48,14-02,GENERAL SURGERY,1,Commercial,4,3,3,797,351,10.00,16.60,24.04,$205.00,$293.80,$357.90,"$234,158.23",$83.04,$151.24,$252.89,"$120,534.81",$1.77,$85.66,$177.81,"$68,269.17",$153.40,$236.89,$332.69,"$188,803.98"
2019,38,14-02,GENERAL SURGERY,1,Commercial,4,3,4,324,154,6.00,8.53,8.89,$193.00,$263.78,$395.37,"$85,466.29",$41.00,$120.41,$274.81,"$39,012.98",$9.60,$78.88,$145.40,"$25,557.16",$146.51,$199.29,$332.07,"$64,570.14"
2019,15,14-02,GENERAL SURGERY,1,Commercial,4,4,2,38,24,1.00,2.53,2.70,$295.00,$303.87,$166.22,"$11,547.13",$89.41,$109.92,$95.68,"$4,176.88",$7.50,$66.93,$98.77,"$2,543.18",$166.04,$176.84,$110.91,"$6,720.06"
2019,20,14-02,GENERAL SURGERY,1,Commercial,4,4,3,106,55,4.00,5.30,4.76,$294.00,$449.69,$693.07,"$47,666.78",$137.99,$186.11,$236.43,"$19,728.06",$0.00,$37.67,$96.37,"$3,992.64",$171.08,$223.78,$237.74,"$23,720.70"
2019,37,14-02,GENERAL SURGERY,1,Commercial,4,4,4,699,289,15.00,18.89,15.38,$198.00,$270.27,$323.01,"$188,918.62",$72.54,$103.03,$172.24,"$72,017.64",$0.00,$53.23,$111.49,"$37,209.93",$121.68,$156.26,$212.09,"$109,227.57"
2019,63,14-02,GENERAL SURGERY,1,Commercial,4,5,1,893,413,2.00,14.17,44.54,$216.00,$336.02,$382.42,"$300,061.50",$124.25,$189.66,$290.96,"$169,365.41",$0.00,$48.46,$134.44,"$43,278.09",$189.69,$238.12,$305.79,"$212,643.50"
2019,24,14-02,GENERAL SURGERY,1,Commercial,4,5,2,83,49,2.50,3.46,3.24,$210.00,$278.17,$255.99,"$23,088.39",$146.57,$156.54,$161.48,"$12,993.06",$0.00,$50.47,$105.08,"$4,188.75",$190.08,$207.01,$159.79,"$17,181.81"
2019,45,14-02,GENERAL SURGERY,1,Commercial,4,5,3,216,100,1.00,4.80,9.50,$175.50,$194.61,$174.06,"$42,036.45",$13.54,$72.35,$104.60,"$15,627.59",$11.00,$42.32,$81.92,"$9,140.20",$62.46,$114.67,$121.00,"$24,767.79"
2019,69,14-02,GENERAL SURGERY,1,Commercial,4,5,4,351,183,3.00,5.09,7.54,$186.00,$243.95,$229.46,"$85,627.26",$78.23,$113.29,$136.57,"$39,764.29",$0.00,$53.21,$109.40,"$18,676.62",$150.17,$166.50,$153.45,"$58,440.91"
2019,207,14-02,GENERAL SURGERY,1,Commercial,5,1,1,"3,160","1,731",7.00,15.27,21.90,$284.00,$333.86,$601.29,"$1,054,994.76",$138.26,$178.62,$252.82,"$564,436.36",$0.00,$28.36,$81.30,"$89,615.94",$187.73,$206.98,$255.57,"$654,052.30"
2019,115,14-02,GENERAL SURGERY,1,Commercial,5,1,2,482,268,2.00,4.19,5.18,$285.38,$289.46,$319.45,"$139,519.83",$156.09,$179.28,$273.88,"$86,414.93",$0.00,$41.72,$111.15,"$20,110.42",$196.98,$221.01,$276.47,"$106,525.35"
2019,69,14-02,GENERAL SURGERY,1,Commercial,5,1,3,146,90,1.00,2.12,1.88,$228.67,$279.08,$321.30,"$40,745.57",$158.21,$186.01,$296.68,"$27,157.60",$0.00,$31.72,$83.12,"$4,631.14",$194.44,$217.73,$292.47,"$31,788.74"
2019,75,14-02,GENERAL SURGERY,1,Commercial,5,1,4,216,149,2.00,2.88,2.11,$248.00,$292.57,$421.16,"$63,194.92",$158.79,$198.57,$388.43,"$42,891.16",$0.00,$38.48,$99.70,"$8,312.72",$195.08,$237.06,$386.03,"$51,203.88"
2019,13,14-02,GENERAL SURGERY,1,Commercial,5,2,1,88,52,6.00,6.77,4.68,$227.00,$254.97,$149.33,"$22,437.09",$147.09,$147.13,$133.46,"$12,947.38",$0.00,$26.34,$63.20,"$2,317.93",$174.00,$173.47,$131.38,"$15,265.31"
2019,13,14-02,GENERAL SURGERY,1,Commercial,5,2,2,186,93,9.00,14.31,10.93,$224.00,$279.92,$335.71,"$52,066.00",$113.92,$170.64,$270.87,"$31,738.78",$0.00,$38.19,$85.79,"$7,103.88",$175.82,$208.83,$268.75,"$38,842.66"
2019,44,14-02,GENERAL SURGERY,1,Commercial,5,3,3,553,161,6.00,12.57,17.19,$160.13,$224.05,$301.75,"$123,896.92",$40.86,$112.59,$217.16,"$62,259.63",$0.00,$34.71,$107.40,"$19,195.03",$82.88,$147.30,$229.81,"$81,454.66"
2019,31,14-02,GENERAL SURGERY,1,Commercial,5,3,4,126,73,3.00,4.06,3.85,$183.00,$205.76,$168.71,"$25,925.61",$80.74,$125.73,$145.53,"$15,842.36",$0.00,$42.59,$92.28,"$5,365.97",$145.69,$168.32,$154.91,"$21,208.33"
2019,11,14-02,GENERAL SURGERY,1,Commercial,5,4,1,39,16,1.00,3.55,3.80,$236.00,$275.48,$175.49,"$10,743.68",$86.37,$105.54,$139.13,"$4,116.14",$0.00,$33.96,$67.79,"$1,324.38",$119.00,$139.50,$134.78,"$5,440.52"
2019,14,14-02,GENERAL SURGERY,1,Commercial,5,4,3,94,29,5.00,6.71,4.65,$180.00,$237.04,$192.73,"$22,281.32",$71.12,$104.01,$116.24,"$9,777.35",$0.00,$26.89,$43.29,"$2,528.09",$84.21,$130.91,$113.23,"$12,305.44"
2019,33,14-02,GENERAL SURGERY,1,Commercial,5,4,4,484,155,7.00,14.67,21.17,$185.00,$287.45,$607.17,"$139,124.83",$87.42,$130.57,$268.45,"$63,196.01",$0.00,$36.71,$142.00,"$17,769.53",$121.68,$167.28,$301.96,"$80,965.54"
2019,48,14-02,GENERAL SURGERY,1,Commercial,5,5,1,408,194,2.00,8.50,18.46,$223.00,$320.66,$380.06,"$130,830.69",$88.44,$166.01,$227.02,"$67,732.79",$0.00,$37.13,$91.38,"$15,148.83",$151.37,$203.14,$249.46,"$82,881.62"
2019,17,14-02,GENERAL SURGERY,1,Commercial,5,5,2,39,23,2.00,2.29,1.61,$240.00,$427.09,$682.00,"$16,656.50",$149.76,$173.98,$169.94,"$6,785.24",$4.97,$49.99,$93.82,"$1,949.80",$201.62,$223.98,$161.59,"$8,735.04"
2019,27,14-02,GENERAL SURGERY,1,Commercial,5,5,3,183,47,3.00,6.78,8.99,$184.00,$226.40,$231.81,"$41,431.59",$70.83,$131.30,$171.47,"$24,028.53",$0.00,$29.09,$70.19,"$5,322.94",$91.52,$160.39,$180.42,"$29,351.47"
2019,62,14-02,GENERAL SURGERY,1,Commercial,5,5,4,189,110,2.00,3.05,2.72,$224.00,$504.84,"$3,123.60","$95,415.66",$119.33,$353.06,"$2,812.08","$66,727.97",$0.00,$32.23,$86.32,"$6,091.63",$156.53,$385.29,"$2,810.01","$72,819.60"
2019,60,14-02,GENERAL SURGERY,1,Medicare,2,1,1,580,99,4.00,9.67,10.09,$305.00,$424.92,$644.69,"$246,454.70",$62.85,$92.43,$160.02,"$53,608.42",$25.00,$39.38,$48.49,"$22,841.12",$108.01,$131.81,$166.30,"$76,449.54"
2019,12,14-02,GENERAL SURGERY,1,Medicare,2,1,2,64,13,5.00,5.33,4.27,$404.00,$497.41,$325.93,"$31,834.51",$59.20,$65.44,$59.70,"$4,188.20",$17.61,$54.82,$71.84,"$3,508.24",$100.80,$120.26,$94.30,"$7,696.44"
2019,11,14-02,GENERAL SURGERY,1,Medicare,2,5,4,59,11,1.00,5.36,8.13,$273.00,$241.39,$95.35,"$14,242.06",$0.00,$3.04,$11.41,$179.49,$107.29,$82.89,$35.84,"$4,890.59",$107.29,$85.93,$32.84,"$5,070.08"
2019,179,14-02,GENERAL SURGERY,1,Medicare,3,1,1,"5,953","2,732",16.00,33.26,39.62,$310.00,$445.73,$730.73,"$2,653,423.47",$75.75,$103.46,$193.50,"$615,912.87",$21.71,$31.01,$44.52,"$184,616.92",$106.97,$134.48,$214.97,"$800,529.79"
2019,123,14-02,GENERAL SURGERY,1,Medicare,3,1,2,847,396,3.00,6.89,9.42,$301.00,$482.01,$855.25,"$408,262.77",$81.18,$115.24,$201.30,"$97,610.99",$21.71,$29.58,$32.81,"$25,054.40",$107.15,$144.82,$206.73,"$122,665.39"
2019,71,14-02,GENERAL SURGERY,1,Medicare,3,1,3,372,146,2.00,5.24,9.01,$199.00,$310.33,$482.94,"$115,441.83",$59.08,$58.92,$75.95,"$21,918.62",$21.46,$27.12,$29.24,"$10,087.36",$75.99,$86.04,$86.40,"$32,005.98"
2019,92,14-02,GENERAL SURGERY,1,Medicare,3,1,4,721,267,3.00,7.84,11.98,$362.50,$483.42,$696.89,"$348,546.24",$76.99,$116.43,$224.23,"$83,948.60",$25.00,$27.80,$29.93,"$20,045.12",$96.63,$144.24,$225.53,"$103,993.72"
2019,12,14-02,GENERAL SURGERY,1,Medicare,3,2,1,334,122,16.50,27.83,32.25,$294.00,$303.25,$229.73,"$101,285.25",$61.41,$70.28,$62.57,"$23,472.82",$25.00,$29.74,$26.71,"$9,932.72",$106.97,$100.02,$66.02,"$33,405.54"
2019,12,14-02,GENERAL SURGERY,1,Medicare,3,2,2,513,233,33.50,42.75,27.86,$290.00,$296.60,$224.31,"$152,155.00",$75.52,$75.63,$58.12,"$38,797.27",$21.46,$23.30,$24.36,"$11,951.17",$105.64,$98.92,$66.36,"$50,748.44"
2019,11,14-02,GENERAL SURGERY,1,Medicare,3,2,4,100,51,9.00,9.09,6.50,$294.50,$319.03,$270.90,"$31,903.00",$77.13,$82.28,$70.48,"$8,228.49",$20.00,$21.63,$25.16,"$2,163.12",$101.77,$103.92,$79.70,"$10,391.61"
2019,16,14-02,GENERAL SURGERY,1,Medicare,3,3,1,91,46,2.00,5.69,6.53,$206.00,$351.73,$484.50,"$32,007.79",$59.20,$84.10,$101.32,"$7,652.71",$20.00,$21.70,$23.94,"$1,974.66",$77.96,$105.80,$107.62,"$9,627.37"
2019,11,14-02,GENERAL SURGERY,1,Medicare,3,3,2,124,40,3.00,11.27,11.94,$224.00,$603.95,$619.62,"$74,890.25",$74.58,$121.18,$112.15,"$15,026.57",$27.50,$25.15,$25.54,"$3,118.41",$88.74,$146.33,$108.15,"$18,144.98"
2019,25,14-02,GENERAL SURGERY,1,Medicare,3,3,3,744,288,15.00,29.76,35.35,$206.00,$490.02,"$1,201.92","$364,571.89",$59.45,$108.27,$260.22,"$80,551.86",$21.46,$27.49,$30.80,"$20,454.12",$84.64,$135.76,$263.77,"$101,005.98"
2019,25,14-02,GENERAL SURGERY,1,Medicare,3,3,4,437,170,7.00,17.48,32.74,$180.00,$287.37,$488.14,"$125,581.72",$50.08,$64.81,$82.63,"$28,321.97",$20.39,$26.47,$30.43,"$11,569.37",$75.58,$91.28,$93.56,"$39,891.34"
2019,12,14-02,GENERAL SURGERY,1,Medicare,3,4,1,44,25,3.00,3.67,2.77,$272.00,$284.83,$245.48,"$12,532.65",$55.02,$58.38,$44.18,"$2,568.74",$21.46,$23.79,$26.46,"$1,046.54",$76.23,$82.17,$59.15,"$3,615.28"
2019,13,14-02,GENERAL SURGERY,1,Medicare,3,4,3,140,51,7.00,10.77,11.76,$344.45,$319.27,$231.81,"$44,698.25",$50.33,$73.09,$56.37,"$10,232.14",$20.00,$19.11,$19.17,"$2,675.51",$74.82,$92.20,$57.61,"$12,907.65"
2019,23,14-02,GENERAL SURGERY,1,Medicare,3,4,4,772,237,17.00,33.57,46.08,$202.00,$241.84,$234.34,"$186,703.96",$48.15,$56.20,$59.33,"$43,389.29",$14.83,$17.10,$19.41,"$13,199.90",$68.94,$73.30,$66.47,"$56,589.19"
2019,80,14-02,GENERAL SURGERY,1,Medicare,3,5,1,818,336,2.00,10.23,28.79,$328.00,$481.23,$512.05,"$393,642.58",$89.05,$108.82,$117.63,"$89,017.26",$23.09,$25.67,$32.33,"$21,000.01",$114.24,$134.50,$134.61,"$110,017.27"
2019,33,14-02,GENERAL SURGERY,1,Medicare,3,5,2,88,42,1.00,2.67,4.07,$175.00,$240.99,$169.16,"$21,207.43",$49.79,$64.55,$70.56,"$5,680.69",$25.00,$26.12,$26.25,"$2,298.71",$74.79,$90.68,$75.81,"$7,979.40"
2019,39,14-02,GENERAL SURGERY,1,Medicare,3,5,3,395,135,3.00,10.13,19.71,$187.00,$375.65,$636.81,"$148,381.73",$58.91,$156.96,$421.68,"$62,000.13",$19.93,$45.43,$105.86,"$17,945.94",$77.15,$202.40,$524.92,"$79,946.07"
2019,70,14-02,GENERAL SURGERY,1,Medicare,3,5,4,565,189,2.00,8.07,13.59,$218.00,$309.09,$543.28,"$174,636.15",$59.20,$95.66,$139.44,"$54,047.45",$20.44,$27.03,$32.97,"$15,271.33",$74.03,$122.69,$159.81,"$69,318.78"
2019,184,14-02,GENERAL SURGERY,1,Medicare,4,1,1,"6,035","3,632",19.00,32.80,40.67,$299.00,$427.84,$687.56,"$2,581,999.19",$82.32,$108.52,$192.38,"$654,940.79",$20.00,$24.21,$34.31,"$146,115.41",$106.82,$132.74,$210.84,"$801,056.20"
2019,141,14-02,GENERAL SURGERY,1,Medicare,4,1,2,894,506,3.00,6.34,9.08,$293.75,$343.56,$446.87,"$307,138.44",$76.79,$88.65,$139.43,"$79,252.61",$20.00,$20.99,$22.97,"$18,766.46",$106.61,$109.64,$148.24,"$98,019.07"
2019,82,14-02,GENERAL SURGERY,1,Medicare,4,1,3,383,229,2.00,4.67,7.79,$250.00,$407.24,$704.31,"$155,973.46",$78.31,$107.66,$179.79,"$41,232.79",$21.46,$28.28,$45.96,"$10,832.76",$99.53,$135.94,$220.65,"$52,065.55"
2019,107,14-02,GENERAL SURGERY,1,Medicare,4,1,4,601,356,2.00,5.62,7.28,$263.00,$335.85,$481.95,"$201,843.63",$60.78,$75.40,$89.00,"$45,318.19",$21.71,$25.09,$24.14,"$15,078.23",$91.54,$100.49,$99.42,"$60,396.42"
2019,13,14-02,GENERAL SURGERY,1,Medicare,4,2,1,204,115,13.00,15.69,10.92,$295.00,$335.74,$287.33,"$68,490.00",$74.09,$77.79,$69.93,"$15,868.84",$20.00,$21.56,$26.55,"$4,398.04",$105.61,$99.35,$82.08,"$20,266.88"
2019,12,14-02,GENERAL SURGERY,1,Medicare,4,2,2,459,272,38.50,38.25,13.01,$293.00,$307.37,$248.64,"$141,083.00",$72.65,$76.18,$68.73,"$34,966.55",$20.00,$20.61,$21.67,"$9,459.48",$105.57,$96.79,$75.74,"$44,426.03"
2019,13,14-02,GENERAL SURGERY,1,Medicare,4,2,4,62,43,5.00,4.77,3.70,$295.00,$308.39,$184.90,"$19,120.00",$65.12,$72.57,$55.82,"$4,499.52",$21.46,$22.24,$17.39,"$1,379.01",$77.16,$94.82,$65.73,"$5,878.53"
2019,13,14-02,GENERAL SURGERY,1,Medicare,4,3,1,86,41,4.00,6.62,8.48,$190.00,$212.67,$220.93,"$18,289.39",$48.15,$56.07,$71.82,"$4,822.38",$3.08,$13.34,$17.57,"$1,147.66",$70.34,$69.42,$84.79,"$5,970.04"
2019,12,14-02,GENERAL SURGERY,1,Medicare,4,3,2,69,39,2.00,5.75,7.93,$281.00,$344.02,$301.80,"$23,737.08",$71.27,$79.89,$72.38,"$5,512.42",$20.00,$21.51,$19.60,"$1,484.45",$95.74,$101.40,$87.06,"$6,996.87"
2019,30,14-02,GENERAL SURGERY,1,Medicare,4,3,3,753,314,11.00,25.10,43.46,$199.00,$410.44,$788.01,"$309,060.13",$68.95,$97.55,$158.02,"$73,454.25",$18.23,$23.23,$38.12,"$17,493.39",$88.60,$120.78,$187.03,"$90,947.64"
2019,27,14-02,GENERAL SURGERY,1,Medicare,4,3,4,368,204,4.00,13.63,20.81,$205.00,$318.96,$449.23,"$117,377.45",$72.72,$82.93,$82.16,"$30,518.32",$20.10,$23.04,$24.32,"$8,478.41",$92.99,$105.97,$98.56,"$38,996.73"
2019,14,14-02,GENERAL SURGERY,1,Medicare,4,4,1,83,37,2.00,5.93,7.34,$186.00,$236.29,$158.53,"$19,612.22",$45.20,$42.02,$34.44,"$3,487.57",$14.83,$18.91,$24.84,"$1,569.62",$72.94,$60.93,$46.88,"$5,057.19"
2019,14,14-02,GENERAL SURGERY,1,Medicare,4,4,3,133,55,7.50,9.50,8.85,$335.00,$320.40,$180.20,"$42,612.88",$65.45,$81.00,$55.53,"$10,773.03",$25.00,$22.06,$22.55,"$2,933.63",$95.45,$103.06,$59.55,"$13,706.66"
2019,26,14-02,GENERAL SURGERY,1,Medicare,4,4,4,929,313,9.50,35.73,71.74,$159.00,$206.21,$249.82,"$191,573.27",$36.06,$45.25,$49.01,"$42,035.83",$10.00,$14.06,$17.79,"$13,065.70",$47.64,$59.31,$55.56,"$55,101.53"
2019,94,14-02,GENERAL SURGERY,1,Medicare,4,5,1,920,477,2.00,9.79,30.75,$294.00,$384.73,$454.91,"$353,948.76",$80.68,$100.19,$133.21,"$92,171.09",$20.00,$23.92,$34.97,"$22,003.38",$106.82,$124.10,$157.17,"$114,174.47"
2019,28,14-02,GENERAL SURGERY,1,Medicare,4,5,2,79,40,2.00,2.82,3.01,$210.00,$268.12,$244.31,"$21,181.53",$59.91,$62.56,$53.66,"$4,942.22",$14.83,$15.62,$15.85,"$1,233.86",$75.04,$78.18,$64.15,"$6,176.08"
2019,44,14-02,GENERAL SURGERY,1,Medicare,4,5,3,377,182,2.00,8.57,17.62,$271.00,$352.22,$342.47,"$132,786.08",$59.19,$73.35,$76.61,"$27,653.44",$20.40,$20.98,$20.51,"$7,910.94",$75.24,$94.34,$85.96,"$35,564.38"
2019,94,14-02,GENERAL SURGERY,1,Medicare,4,5,4,447,230,2.00,4.76,8.10,$185.00,$280.50,$583.88,"$125,384.72",$60.52,$90.04,$172.56,"$40,246.55",$20.43,$24.92,$45.76,"$11,139.54",$74.03,$114.96,$215.34,"$51,386.09"
2019,219,14-02,GENERAL SURGERY,1,Medicare,5,1,1,"9,054","5,312",23.00,41.34,61.34,$293.00,$400.36,"$1,709.11","$3,624,850.16",$67.96,$103.67,$491.43,"$938,646.55",$20.00,$25.80,$124.47,"$233,625.24",$87.20,$129.48,$613.26,"$1,172,271.79"
2019,166,14-02,GENERAL SURGERY,1,Medicare,5,1,2,"1,251",778,4.00,7.54,10.36,$267.50,$290.63,$318.48,"$363,577.45",$71.56,$74.32,$54.39,"$92,968.31",$20.00,$19.51,$18.48,"$24,407.05",$96.66,$93.83,$63.03,"$117,375.36"
2019,119,14-02,GENERAL SURGERY,1,Medicare,5,1,3,720,433,3.00,6.05,11.25,$199.00,"$1,088.08","$5,013.17","$783,418.26",$60.77,$348.08,"$1,865.14","$250,614.67",$15.22,$57.05,$269.13,"$41,072.72",$77.76,$405.12,"$2,025.43","$291,687.39"
2019,149,14-02,GENERAL SURGERY,1,Medicare,5,1,4,"1,215",716,3.00,8.15,13.60,$213.00,$290.62,$451.92,"$353,107.09",$60.78,$75.71,$90.84,"$91,983.75",$20.00,$21.65,$27.67,"$26,304.81",$85.22,$97.36,$110.47,"$118,288.56"
2019,13,14-02,GENERAL SURGERY,1,Medicare,5,2,1,352,182,28.00,27.08,17.10,$293.00,$318.08,$250.14,"$111,964.00",$66.44,$77.01,$75.96,"$27,108.56",$14.83,$16.13,$19.92,"$5,677.70",$84.82,$93.14,$84.35,"$32,786.26"
2019,12,14-02,GENERAL SURGERY,1,Medicare,5,2,2,644,351,48.50,53.67,24.74,$224.00,$276.76,$238.18,"$178,232.00",$59.20,$68.89,$63.86,"$44,362.87",$15.22,$19.08,$21.20,"$12,287.64",$77.11,$87.97,$73.76,"$56,650.51"
2019,11,14-02,GENERAL SURGERY,1,Medicare,5,2,3,33,25,2.00,3.00,2.79,$293.00,$317.27,$358.91,"$10,470.00",$85.55,$91.34,$76.63,"$3,014.06",$21.46,$20.74,$20.25,$684.39,$107.01,$112.07,$96.14,"$3,698.45"
2019,14,14-02,GENERAL SURGERY,1,Medicare,5,2,4,128,68,7.50,9.14,5.67,$287.00,$299.34,$246.77,"$38,314.93",$60.66,$68.08,$60.87,"$8,713.77",$14.83,$18.82,$25.74,"$2,408.55",$79.51,$86.89,$74.59,"$11,122.32"
2019,24,14-02,GENERAL SURGERY,1,Medicare,5,3,1,163,91,3.50,6.79,7.13,$184.00,$291.06,$303.01,"$47,442.73",$59.10,$70.58,$70.52,"$11,504.58",$9.03,$15.65,$18.54,"$2,551.50",$74.03,$86.23,$80.67,"$14,056.08"
2019,12,14-02,GENERAL SURGERY,1,Medicare,5,3,2,82,46,2.50,6.83,11.39,$211.88,$252.83,$174.32,"$20,732.15",$60.10,$64.70,$52.01,"$5,305.56",$19.12,$19.72,$18.72,"$1,616.72",$75.94,$84.42,$61.71,"$6,922.28"
2019,29,14-02,GENERAL SURGERY,1,Medicare,5,3,3,"1,040",441,11.00,35.86,53.00,$180.00,$311.80,$439.84,"$324,269.40",$59.20,$74.52,$84.85,"$77,497.28",$14.83,$17.82,$21.43,"$18,531.95",$74.03,$92.34,$97.06,"$96,029.23"
2019,32,14-02,GENERAL SURGERY,1,Medicare,5,3,4,685,282,4.00,21.41,52.37,$161.00,$276.66,$416.55,"$189,512.71",$59.20,$70.55,$72.94,"$48,327.90",$14.83,$18.28,$23.98,"$12,521.70",$74.03,$88.83,$84.98,"$60,849.60"
2019,15,14-02,GENERAL SURGERY,1,Medicare,5,4,1,45,32,1.00,3.00,4.33,$198.00,$215.20,$150.92,"$9,683.95",$50.34,$48.35,$49.91,"$2,175.91",$8.90,$12.54,$16.03,$564.41,$70.32,$60.90,$60.99,"$2,740.32"
2019,14,14-02,GENERAL SURGERY,1,Medicare,5,4,3,89,43,6.00,6.36,3.86,$193.50,$275.13,$359.79,"$24,486.39",$56.25,$85.70,$188.55,"$7,626.93",$9.03,$16.93,$43.16,"$1,506.50",$72.65,$102.62,$227.12,"$9,133.43"
2019,29,14-02,GENERAL SURGERY,1,Medicare,5,4,4,867,357,15.00,29.90,45.17,$186.00,$238.39,$287.41,"$206,686.56",$56.24,$55.68,$54.36,"$48,271.29",$9.03,$12.61,$18.30,"$10,931.45",$72.78,$68.28,$61.36,"$59,202.74"
2019,169,14-02,GENERAL SURGERY,1,Medicare,5,5,1,"1,263",628,2.00,7.47,23.91,$277.70,$408.93,$611.79,"$516,481.71",$77.74,$105.59,$161.88,"$133,362.15",$15.22,$22.70,$39.50,"$28,668.59",$100.26,$128.29,$191.11,"$162,030.74"
2019,52,14-02,GENERAL SURGERY,1,Medicare,5,5,2,137,70,2.00,2.63,2.18,$199.00,$273.59,$269.17,"$37,482.04",$61.98,$82.72,$122.61,"$11,332.93",$15.65,$24.44,$36.51,"$3,348.84",$79.91,$107.17,$152.32,"$14,681.77"
2019,82,14-02,GENERAL SURGERY,1,Medicare,5,5,3,663,283,2.00,8.09,22.09,$189.00,$481.94,"$1,996.69","$319,525.75",$60.22,$137.73,$582.64,"$91,313.07",$14.83,$35.52,$149.06,"$23,549.45",$74.72,$173.25,$730.41,"$114,862.52"
2019,110,14-02,GENERAL SURGERY,1,Medicare,5,5,4,546,288,2.00,4.96,9.64,$177.85,$218.81,$213.53,"$119,470.70",$59.20,$72.01,$79.96,"$39,316.67",$14.83,$19.27,$22.94,"$10,518.74",$73.85,$91.27,$95.51,"$49,835.41"
2019,92,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,1,1,"3,484",571,5.00,37.87,212.56,$216.00,$234.37,$138.37,"$816,535.20",$63.75,$62.66,$33.65,"$218,312.85",$0.00,$2.30,$9.93,"$8,001.35",$64.87,$64.96,$35.53,"$226,314.20"
2019,21,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,1,2,121,28,2.00,5.76,8.67,$294.00,$295.07,$156.24,"$35,703.17",$77.88,$99.76,$70.53,"$12,070.89",$0.00,$1.58,$3.38,$191.20,$80.82,$101.34,$69.96,"$12,262.09"
2019,15,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,1,3,170,54,2.00,11.33,32.67,$250.00,$232.62,$90.36,"$39,545.89",$78.09,$81.21,$49.82,"$13,805.70",$0.00,$0.33,$2.72,$56.00,$78.09,$81.54,$49.61,"$13,861.70"
2019,16,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,1,4,104,23,1.00,6.50,11.08,$165.00,$285.19,$467.00,"$29,659.85",$53.90,$78.83,$143.25,"$8,198.00",$0.00,$0.12,$0.58,$12.00,$53.90,$78.94,$143.47,"$8,210.00"
2019,17,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,3,3,175,35,7.00,10.29,9.58,$255.00,$441.66,$626.21,"$77,290.72",$34.70,$56.31,$59.95,"$9,854.96",$0.00,$4.43,$8.43,$775.35,$34.70,$60.74,$58.81,"$10,630.31"
2019,14,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,3,4,81,15,1.00,5.79,8.65,$205.00,$681.77,$940.57,"$55,223.57",$29.74,$34.46,$32.34,"$2,791.38",$0.00,$1.69,$4.00,$137.00,$29.74,$36.15,$33.68,"$2,928.38"
2019,18,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,4,4,294,63,5.50,16.33,20.61,$186.00,$225.19,$170.91,"$66,206.05",$6.55,$52.24,$77.06,"$15,357.61",$0.00,$1.76,$5.84,$517.00,$25.00,$54.00,$76.48,"$15,874.61"
2019,18,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,5,1,205,48,2.00,11.39,23.91,$210.00,$259.07,$329.59,"$53,108.90",$54.59,$63.64,$47.81,"$13,046.69",$0.00,$3.69,$8.85,$756.00,$61.25,$67.33,$48.56,"$13,802.69"
2019,11,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,5,3,87,15,4.00,7.91,8.14,$332.00,$305.98,$138.80,"$26,620.10",$37.67,$48.92,$41.00,"$4,256.46",$0.00,$6.09,$10.43,$530.00,$58.91,$55.02,$39.98,"$4,786.46"
2019,17,14-02,GENERAL SURGERY,1,Minnesota Health Care Programs,2,5,4,111,31,4.00,6.53,6.59,$271.00,$358.72,$305.31,"$39,818.35",$56.54,$69.27,$70.10,"$7,689.47",$3.00,$5.54,$9.27,$614.40,$56.98,$74.81,$72.10,"$8,303.87"
